state,date,month,avg_temperature,total_rainfall_mm,temp_anomaly_deg,rainfall_anomaly_pct,heatwave_days,drought_severity,crop_production_1000t,irrigation_coverage_pct,crop_failure_rate_pct,fertilizer_consumption_kg_per_ha,land_under_cultivation_1000ha,gdp_estimate_crores,unemployment_rate_pct,inflation_rate_pct,poverty_rate_pct,per_capita_income_inr,year,month_num,quarter,season,climate_stress,agri_stress,econ_stress,temp_anomaly_deg_norm,rainfall_anomaly_pct_norm,drought_severity_norm,heatwave_days_norm,crop_failure_rate_pct_norm,irrigation_coverage_pct_norm,unemployment_rate_pct_norm,inflation_rate_pct_norm,poverty_rate_pct_norm,climate_risk,agriculture_risk,economic_risk,composite_risk_score,risk_category
Goa,2024-03-01,2024-03,29.2,345.2,1.17,65.7,0,0,11991.0,62.5,1.5,117.5,4890.0,302928.0,5.65,6.29,8.6,60585528.0,2024,3,1,Summer,4.455,5.25,11.94,5.6376470588235295,2.8132427843803054,0.0,0.0,0.4335260115606936,4.52755905511811,3.9215686274509807,6.461916461916461,4.087591240875913,2.2533846000199738,1.6617359246279186,4.74178089248935,2.6684066367500985,Low
Goa,2024-03-31,2024-03,28.5,0.0,0.52,-100.0,0,10,12065.0,44.8,5.6,95.1,4659.0,304402.0,5.85,7.53,9.9,60880431.0,2024,3,1,Summer,5.52,11.12,13.38,5.331764705882353,0.0,10.0,0.0,1.6184971098265892,6.850393700787402,4.2232277526395166,9.508599508599508,5.036496350364963,4.332941176470588,3.1880660871148327,6.09348328863142,4.372370423236282,Moderate
Goa,2024-04-30,2024-04,32.5,0.0,4.53,-100.0,0,10,3998.0,64.0,24.2,112.8,4714.0,305884.0,5.31,6.5,11.0,61176769.0,2024,4,2,Summer,9.53,27.8,11.81,7.218823529411765,0.0,10.0,0.0,6.99421965317919,4.330708661417323,3.408748114630468,6.977886977886978,5.839416058394161,4.804705882352941,6.19516635565063,5.3302235539247125,5.422746465900076,High
Goa,2024-05-30,2024-05,29.9,212.6,1.9,2.1,0,0,16718.0,59.6,9.2,101.2,4677.0,307373.0,7.04,5.82,5.2,61474550.0,2024,5,2,Summer,2.005,13.239999999999998,12.86,5.981176470588235,1.733446519524618,0.0,0.0,2.6589595375722537,4.908136482939633,6.018099547511312,5.3071253071253075,1.6058394160583944,2.015328073504444,3.3337126211824675,4.260516229386989,3.0380597041623885,Moderate
Goa,2024-06-29,2024-06,30.2,650.0,2.21,212.0,0,0,17095.0,59.5,6.2,112.7,5525.0,308869.0,6.94,5.92,7.3,61773781.0,2024,6,2,Monsoon,12.81,10.25,12.86,6.127058823529412,5.297113752122241,0.0,0.0,1.791907514450867,4.921259842519685,5.867269984917044,5.552825552825553,3.138686131386861,3.1208988315190256,2.730713212871512,4.817932306554033,3.4085922337511474,Moderate
Goa,2024-07-29,2024-07,28.7,833.8,0.66,300.2,0,0,13394.0,56.0,9.0,141.5,4655.0,310372.0,6.27,4.51,9.0,62074468.0,2024,7,3,Monsoon,15.67,13.4,10.78,5.397647058823529,6.794567062818336,0.0,0.0,2.6011560693641615,5.380577427821523,4.856711915535444,2.0884520884520885,4.379562043795621,3.3877818835513827,3.4349824769013697,3.859231512301499,3.5221644984114073,Moderate
Goa,2024-08-28,2024-08,26.4,188.2,-1.57,-9.7,0,0,20208.0,51.7,5.6,90.3,4840.0,311883.0,6.16,5.21,7.0,62376618.0,2024,8,3,Monsoon,2.055,10.43,11.37,4.3482352941176465,1.533106960950764,0.0,0.0,1.6184971098265892,5.94488188976378,4.690799396681751,3.8083538083538073,2.91970802919708,1.5469909118146408,2.916412543807746,3.806183741563733,2.591086690449501,Low
Goa,2024-09-27,2024-09,27.1,0.0,-0.87,-100.0,0,10,16272.0,52.1,26.6,99.5,6071.0,313401.0,6.04,4.52,9.5,62680240.0,2024,9,3,Monsoon,5.87,31.39,10.56,4.6776470588235295,0.0,10.0,0.0,7.6878612716763,5.89238845144357,4.509803921568627,2.1130221130221116,4.744525547445255,4.169411764705883,7.149219425606481,3.872921948061492,5.138221991859995,High
Goa,2024-10-27,2024-10,24.1,0.0,-3.88,-100.0,0,10,16146.0,55.2,26.3,102.4,5307.0,314927.0,5.55,4.81,7.0,62985339.0,2024,10,4,Post-Monsoon,8.879999999999999,30.78,10.36,3.2611764705882353,0.0,10.0,0.0,7.601156069364161,5.485564304461942,3.770739064856711,2.8255528255528244,2.91970802919708,3.815294117647059,6.966478539893495,3.189322330584674,4.761715718667715,Moderate
Goa,2024-11-26,2024-11,19.8,219.9,-8.21,5.5,0,0,9545.0,46.7,4.2,108.0,5324.0,316460.0,6.33,5.56,8.5,63291923.0,2024,11,4,Post-Monsoon,8.485000000000001,9.53,11.89,1.2235294117647055,1.7911714770797964,0.0,0.0,1.2138728323699421,6.601049868766404,4.947209653092006,4.668304668304668,4.014598540145986,0.8432337960651153,2.830025943288881,4.537124268124698,2.4620836656083287,Low
Gujarat,2024-01-01,2024-01,28.2,112.4,-3.81,237.3,0,0,13008.0,28.9,9.7,70.7,6112.0,500000.0,4.52,4.77,6.2,100000000.0,2024,1,1,Winter,15.675,16.81,9.29,3.2941176470588234,5.726655348047538,0.0,0.0,2.803468208092485,8.937007874015748,2.217194570135746,2.7272727272727266,2.3357664233576645,2.5415260161789672,4.643530107869464,2.4117181659045115,3.2447754857020272,Moderate
Gujarat,2024-01-31,2024-01,27.0,55.0,-4.97,65.0,0,0,17416.0,32.7,10.1,121.6,5981.0,502434.0,4.47,6.49,4.5,100486755.0,2024,1,1,Winter,8.219999999999999,16.83,10.96,2.748235294117647,2.801358234295416,0.0,0.0,2.9190751445086702,8.438320209973753,2.141779788838612,6.953316953316953,1.0948905109489053,1.5274662938180366,4.574848664148195,3.2188296909207166,3.0168909727092625,Moderate
Gujarat,2024-03-01,2024-03,33.0,36.3,1.04,8.9,0,0,13903.0,38.3,7.7,68.5,6738.0,504879.0,5.23,6.37,7.3,100975879.0,2024,3,1,Summer,1.485,13.87,11.6,5.576470588235294,1.8488964346349746,0.0,0.0,2.2254335260115603,7.7034120734908145,3.2880844645550535,6.658476658476658,3.138686131386861,1.9487865774493158,3.8688270902553366,4.246912706122667,3.1953322890997606,Moderate
Gujarat,2024-03-31,2024-03,35.0,0.0,3.0,-100.0,0,10,18375.0,37.0,3.1,109.9,6130.0,507337.0,5.38,6.31,7.5,101467385.0,2024,3,1,Summer,8.0,9.4,11.69,6.498823529411764,0.0,10.0,0.0,0.8959537572254335,7.874015748031496,3.5143288084464555,6.511056511056509,3.284671532846715,4.624705882352941,2.989372354467252,4.332967072769562,3.9794044451971056,Moderate
Gujarat,2024-04-30,2024-04,35.0,0.0,2.97,-100.0,0,10,5340.0,34.9,23.0,123.5,6272.0,509806.0,4.47,6.43,8.9,101961282.0,2024,4,2,Summer,7.970000000000001,29.51,10.9,6.484705882352941,0.0,10.0,0.0,6.647398843930635,8.1496062992126,2.141779788838612,6.805896805896804,4.306569343065693,4.621176470588235,7.098061080515224,4.2986912379355475,5.407464775899509,High
Gujarat,2024-05-30,2024-05,37.6,26.2,5.59,-21.4,0,10,16666.0,20.8,27.3,123.0,5130.0,512288.0,4.19,5.3,6.3,102457584.0,2024,5,2,Summer,6.66,35.22,9.49,7.717647058823529,1.33446519524618,10.0,0.0,7.890173410404624,10.0,1.7194570135746616,4.0294840294840295,2.408759124087591,5.329751323279736,8.523121387283236,2.6537208570269972,5.778423229117776,High
Gujarat,2024-06-29,2024-06,40.1,104.0,8.06,212.0,0,0,16695.0,28.5,1.6,123.2,5766.0,514782.0,4.1,5.18,9.2,102956301.0,2024,6,2,Monsoon,18.66,8.75,9.28,8.879999999999999,5.297113752122241,0.0,0.0,0.4624277456647399,8.989501312335959,1.5837104072398187,3.7346437346437344,4.525547445255475,3.809134125636672,3.0205498156661053,3.258633368766473,3.3955044279294238,Moderate
Gujarat,2024-07-29,2024-07,35.8,64.4,3.81,93.3,0,0,19247.0,37.4,4.9,101.5,5359.0,517287.0,4.27,4.69,6.9,103457446.0,2024,7,3,Monsoon,8.475,11.16,8.96,6.88,3.2818336162988118,0.0,0.0,1.416184971098266,7.821522309711287,1.840120663650075,2.530712530712531,2.846715328467153,2.7045500848896435,3.337786172682172,2.399606356454789,2.849946783508315,Low
Gujarat,2024-08-28,2024-08,33.6,44.9,1.57,34.8,0,0,21587.0,27.2,3.5,91.4,6750.0,519805.0,4.92,3.66,5.5,103961031.0,2024,8,3,Monsoon,3.31,10.78,8.58,5.825882352941177,2.288624787775891,0.0,0.0,1.0115606936416184,9.160104986876641,2.8205128205128203,0.0,1.824817518248175,2.1430580245680613,3.4561239816121248,1.625865618566348,2.4733330080330553,Low
Gujarat,2024-09-27,2024-09,27.9,0.0,-4.14,-100.0,0,10,21061.0,33.3,24.0,93.6,7038.0,522335.0,4.61,4.56,5.8,104467066.0,2024,9,3,Monsoon,9.14,30.67,9.17,3.1388235294117646,0.0,10.0,0.0,6.9364161849710975,8.359580052493438,2.3529411764705888,2.211302211302211,2.043795620437956,3.784705882352941,7.363365345227799,2.202248542308654,4.641622359348069,Moderate
Gujarat,2024-10-27,2024-10,28.5,0.0,-3.5,-100.0,0,10,15500.0,40.2,26.3,104.8,5870.0,524878.0,3.56,4.52,5.5,104975565.0,2024,10,4,Post-Monsoon,8.5,32.28,8.08,3.44,0.0,10.0,0.0,7.601156069364161,7.454068241469816,0.7692307692307692,2.1130221130221116,1.824817518248175,3.86,7.557029720995857,1.541823534524264,4.574416285979616,Moderate
Gujarat,2024-11-26,2024-11,30.8,30.9,-1.21,-7.4,0,0,13835.0,34.8,4.8,114.6,6026.0,527433.0,3.91,4.51,6.4,105486539.0,2024,11,4,Post-Monsoon,1.58,11.32,8.42,4.517647058823529,1.5721561969439728,0.0,0.0,1.3872832369942194,8.162729658792651,1.2971342383107096,2.0884520884520885,2.4817518248175188,1.6010586237890743,3.419917163533749,1.9491457486305064,2.3246808939100685,Low
Haryana,2024-01-01,2024-01,26.2,66.8,-5.84,100.3,0,0,34396.0,85.4,4.8,60.0,12958.0,300000.0,5.7,5.14,10.8,60000000.0,2024,1,1,Winter,10.855,6.26,10.84,2.3388235294117647,3.4006791171477078,0.0,0.0,1.3872832369942194,1.5223097112860877,3.9969834087481146,3.636363636363635,5.693430656934307,1.6049096174972535,1.4277911792817797,4.482554013897937,2.262329263222009,Low
Haryana,2024-01-31,2024-01,27.9,89.0,-4.13,166.9,0,0,32079.0,70.5,8.0,141.8,12430.0,301460.0,6.64,6.5,6.7,60292053.0,2024,1,1,Winter,12.475,10.95,13.14,3.143529411764706,4.531409168081494,0.0,0.0,2.312138728323699,3.4776902887139114,5.414781297134239,6.977886977886978,2.7007299270072997,2.1453051033656245,2.6618041964407624,4.933795021815632,3.0232022655544246,Moderate
Haryana,2024-03-01,2024-03,32.7,36.1,0.68,8.3,0,0,36649.0,88.1,1.9,78.9,12188.0,302928.0,5.9,6.66,10.2,60585528.0,2024,3,1,Summer,1.0950000000000002,3.0900000000000007,12.56,5.407058823529412,1.838709677419355,0.0,0.0,0.5491329479768785,1.1679790026246728,4.298642533936652,7.371007371007371,5.255474452554743,1.9033776091081593,0.7347867643712167,5.5552431565742,2.4073372003167393,Low
Haryana,2024-03-31,2024-03,36.2,0.0,4.15,-100.0,0,10,41484.0,86.1,4.4,117.4,12748.0,304402.0,6.33,6.58,9.2,60880431.0,2024,3,1,Summer,9.15,5.790000000000001,12.91,7.04,0.0,10.0,0.0,1.2716763005780347,1.4304461942257234,4.947209653092006,7.174447174447176,4.525547445255475,4.76,1.3193072686723413,5.467799136755771,3.732707328224262,Moderate
Haryana,2024-04-30,2024-04,39.2,0.0,7.24,-100.0,0,10,12876.0,97.0,26.1,98.8,12601.0,305884.0,6.23,7.1,10.4,61176769.0,2024,4,2,Summer,12.24,26.4,13.33,8.494117647058824,0.0,10.0,0.0,7.5433526011560685,0.0,4.796380090497738,8.452088452088452,5.401459854014599,5.123529411764705,5.280346820809248,6.104870516205852,5.4237507810405825,High
Haryana,2024-05-30,2024-05,42.4,39.6,10.44,18.8,0,0,45380.0,90.9,8.3,112.8,11928.0,307373.0,6.39,6.33,11.8,61474550.0,2024,5,2,Summer,11.38,9.21,12.72,10.0,2.0169779286926994,0.0,0.0,2.398843930635838,0.8005249343832013,5.037707390648567,6.560196560196561,6.423357664233578,3.1050933786078097,1.919348231760047,5.979431737267719,3.40866716687607,Moderate
Haryana,2024-06-29,2024-06,34.2,104.2,2.19,212.7,0,0,49751.0,86.5,1.6,84.9,12468.0,308869.0,6.2,5.54,11.8,61773781.0,2024,6,2,Monsoon,12.825,2.95,11.74,6.117647058823529,5.308998302207131,0.0,0.0,0.4624277456647399,1.3779527559055111,4.751131221719458,4.61916461916462,6.423357664233578,3.1221112553680213,0.7370852487369712,5.296820495832948,2.8310294631633854,Low
Haryana,2024-07-29,2024-07,34.1,110.6,2.05,231.7,0,0,39966.0,87.1,6.0,132.3,12727.0,310372.0,6.35,5.17,8.0,62074468.0,2024,7,3,Monsoon,13.634999999999998,7.290000000000001,11.52,6.051764705882353,5.631578947368421,0.0,0.0,1.7341040462427744,1.2992125984251963,4.97737556561086,3.7100737100737096,3.6496350364963503,3.2024148606811145,1.6036366118975007,4.132475823759636,2.87535771437648,Low
Haryana,2024-08-28,2024-08,32.9,32.6,0.95,-2.2,0,0,35669.0,90.9,7.9,75.4,12799.0,311883.0,6.15,5.07,9.4,62376618.0,2024,8,3,Monsoon,1.06,8.81,11.22,5.534117647058824,1.6604414261460103,0.0,0.0,2.283236994219653,0.8005249343832013,4.675716440422324,3.4643734643734643,4.671532846715328,1.881661839608509,1.8384233762687174,4.310849289810218,2.473825239990009,Low
Haryana,2024-09-27,2024-09,27.8,0.0,-4.19,-100.0,0,10,42759.0,91.9,24.1,97.0,12563.0,313401.0,6.16,5.31,11.1,62680240.0,2024,9,3,Monsoon,9.19,24.91,11.47,3.1152941176470588,0.0,10.0,0.0,6.965317919075144,0.6692913385826778,4.690799396681751,4.054054054054053,5.912408759124087,3.7788235294117647,5.076509944927404,4.927339070748259,4.5201426601763615,Moderate
Haryana,2024-10-27,2024-10,26.8,0.0,-5.22,-100.0,0,10,28962.0,79.5,25.0,71.2,13297.0,314927.0,6.1,5.22,6.9,62985339.0,2024,10,4,Post-Monsoon,10.22,27.05,11.32,2.6305882352941174,0.0,10.0,0.0,7.22543352601156,2.2965879265091873,4.600301659125188,3.832923832923832,2.846715328467153,3.6576470588235295,5.746779846160848,3.756333095534469,4.413515043569326,Moderate
Haryana,2024-11-26,2024-11,27.4,20.9,-4.57,-37.4,0,10,24918.0,74.2,22.0,87.2,11838.0,316460.0,6.2,5.84,8.6,63291923.0,2024,11,4,Post-Monsoon,6.44,24.58,12.04,2.9364705882352937,1.0628183361629882,10.0,0.0,6.358381502890173,2.9921259842519676,4.751131221719458,5.3562653562653555,4.087591240875913,4.05296314790772,5.348504847298711,4.7004324687879855,4.668270072914633,Moderate
Himachal Pradesh,2024-01-01,2024-01,11.0,304.8,-3.98,204.8,0,0,15941.0,51.6,8.0,145.0,5491.0,300000.0,5.58,5.6,6.8,60000000.0,2024,1,1,Winter,14.22,12.84,11.18,3.2141176470588233,5.174872665534805,0.0,0.0,2.312138728323699,5.958005249343832,3.815987933634993,4.766584766584765,2.7737226277372264,2.355991211425147,3.4058986846297388,3.7363741264557064,3.068554555804394,Moderate
Himachal Pradesh,2024-01-31,2024-01,10.7,285.8,-4.27,185.8,0,0,11220.0,66.5,0.0,72.2,4177.0,301460.0,5.61,6.19,6.2,60292053.0,2024,1,1,Winter,13.56,3.35,11.8,3.0776470588235294,4.852292020373515,0.0,0.0,0.0,4.002624671916011,3.8612368024132735,6.216216216216218,2.3357664233576645,2.2250993708179365,1.2007874015748032,4.033815993884693,2.3187693373495293,Low
Himachal Pradesh,2024-03-01,2024-03,15.1,65.7,0.12,-34.3,0,10,14454.0,61.9,32.3,111.3,5297.0,302928.0,6.01,6.94,7.2,60585528.0,2024,3,1,Summer,1.835,36.11,12.95,5.143529411764706,1.1154499151103567,10.0,0.0,9.335260115606934,4.606299212598425,4.464555052790347,8.05896805896806,3.065693430656934,4.620517327474284,7.916571844704381,5.0532773868969665,5.882326423360489,High
Himachal Pradesh,2024-03-31,2024-03,18.2,0.0,3.22,-100.0,0,10,14048.0,56.4,27.3,102.1,4969.0,304402.0,6.76,6.95,11.1,60880431.0,2024,3,1,Summer,8.22,31.66,13.71,6.602352941176471,0.0,10.0,0.0,7.890173410404624,5.328083989501313,5.59577677224736,8.083538083538082,5.912408759124087,4.6505882352941175,7.121546584133631,6.452926361041431,5.966008188824776,High
Himachal Pradesh,2024-04-30,2024-04,21.5,0.0,6.5,-100.0,0,10,4246.0,46.5,24.2,98.0,4506.0,305884.0,5.67,6.92,6.8,61176769.0,2024,4,2,Summer,11.5,29.55,12.59,8.145882352941175,0.0,10.0,0.0,6.99421965317919,6.6272965879265096,3.9517345399698343,8.009828009828011,2.7737226277372264,5.036470588235294,6.884142733603386,4.756858411645874,5.613252794966771,High
Himachal Pradesh,2024-05-30,2024-05,17.2,71.9,2.24,-28.1,0,10,11689.0,62.0,25.5,118.4,4215.0,307373.0,6.45,6.35,10.1,61474550.0,2024,5,2,Summer,3.645000000000001,29.3,12.8,6.141176470588235,1.2207130730050935,10.0,0.0,7.369942196531791,4.593175853018374,5.1282051282051295,6.609336609336609,5.182481751824817,4.901508039548586,6.536912293477766,5.5915413908114635,5.646407866239519,High
Himachal Pradesh,2024-06-29,2024-06,20.4,315.3,5.36,215.3,0,0,12031.0,50.1,7.8,95.5,5275.0,308869.0,5.41,5.53,10.2,61773781.0,2024,6,2,Monsoon,16.125,12.79,10.94,7.609411764705882,5.353140916808149,0.0,0.0,2.2543352601156066,6.15485564304462,3.559577677224736,4.594594594594595,5.255474452554743,3.508295216218915,3.4244913749943104,4.463646623801196,3.7178017236858736,Moderate
Himachal Pradesh,2024-07-29,2024-07,18.5,589.0,3.53,489.0,0,0,12095.0,48.3,5.3,88.0,5160.0,310372.0,5.53,5.44,6.3,62074468.0,2024,7,3,Monsoon,27.98,10.47,10.97,6.748235294117647,10.0,0.0,0.0,1.5317919075144506,6.391076115485565,3.740573152337859,4.373464373464374,2.408759124087591,4.687058823529412,2.9895771699057847,3.4643056087882202,3.7872519410758443,Moderate
Himachal Pradesh,2024-08-28,2024-08,16.1,134.1,1.14,34.1,0,0,10221.0,54.9,6.3,111.0,5112.0,311883.0,6.42,4.56,10.1,62376618.0,2024,8,3,Monsoon,2.845,10.81,10.98,5.623529411764705,2.2767402376910018,0.0,0.0,1.820809248554913,5.5249343832021,5.082956259426847,2.211302211302211,5.182481751824817,2.0889044242484767,2.9320467889490693,4.256293967328745,2.9258516376637513,Low
Himachal Pradesh,2024-09-27,2024-09,14.4,0.0,-0.59,-100.0,0,10,19092.0,52.9,25.4,102.4,5272.0,313401.0,6.31,4.59,10.2,62680240.0,2024,9,3,Monsoon,5.59,30.11,10.9,4.8094117647058825,0.0,10.0,0.0,7.3410404624277446,5.78740157480315,4.917043740573153,2.285012285012284,5.255474452554743,4.20235294117647,6.874948796140366,4.245885053098449,5.1486445183943275,High
Himachal Pradesh,2024-10-27,2024-10,10.0,0.0,-4.96,-100.0,0,10,12117.0,51.5,25.1,86.7,4299.0,314927.0,6.13,4.77,7.0,62985339.0,2024,10,4,Post-Monsoon,9.96,29.950000000000003,10.9,2.7529411764705882,0.0,10.0,0.0,7.254335260115607,5.971128608923885,4.645550527903469,2.7272727272727266,2.91970802919708,3.6882352941176473,6.86937326475809,3.4660223131670103,4.746080338604143,Moderate
Himachal Pradesh,2024-11-26,2024-11,8.5,92.9,-6.55,-7.1,0,0,16199.0,51.5,1.3,85.6,5447.0,316460.0,5.02,5.4,5.9,63291923.0,2024,11,4,Post-Monsoon,6.904999999999999,6.15,10.42,2.0047058823529413,1.5772495755517828,0.0,0.0,0.37572254335260113,5.971128608923885,2.971342383107088,4.275184275184277,2.1167883211678835,0.9743513432537702,2.0543443630239864,3.063401029051523,1.874611321622784,Low
Jharkhand,2024-01-01,2024-01,21.7,256.6,-5.3,179.9,0,0,11292.0,51.6,8.7,105.6,4582.0,200000.0,8.55,6.42,14.1,40000000.0,2024,1,1,Winter,14.295000000000002,13.54,14.97,2.592941176470588,4.752122241086587,0.0,0.0,2.5144508670520227,5.958005249343832,8.295625942684767,6.781326781326781,8.102189781021899,2.0738719664436234,3.547517181739565,7.773633537695368,4.0145881846101386,Moderate
Jharkhand,2024-01-31,2024-01,29.1,110.1,2.13,20.2,0,0,17148.0,56.5,1.4,112.7,5207.0,200974.0,8.35,6.9,14.2,40194702.0,2024,1,1,Winter,3.14,5.75,15.25,6.089411764705882,2.0407470288624787,0.0,0.0,0.4046242774566473,5.31496062992126,7.993966817496229,7.960687960687961,8.175182481751825,2.134577049835214,1.877725183196031,8.047408642943207,3.5228867947884983,Moderate
Jharkhand,2024-03-01,2024-03,28.4,47.3,1.37,-48.4,0,10,11555.0,55.2,24.6,97.1,5482.0,201952.0,8.67,7.46,13.7,40390352.0,2024,3,1,Summer,3.79,29.08,16.13,5.731764705882353,0.8760611205432938,10.0,0.0,7.109826589595375,5.485564304461942,8.476621417797888,9.336609336609337,7.81021897810219,4.695759512633576,6.622547904055344,8.501376939547828,6.321539806359758,High
Jharkhand,2024-03-31,2024-03,28.6,0.0,1.56,-100.0,0,10,17305.0,48.2,23.3,98.2,6290.0,202935.0,7.73,7.73,14.0,40586954.0,2024,3,1,Summer,6.5600000000000005,28.48,15.46,5.821176470588235,0.0,10.0,0.0,6.734104046242774,6.404199475065616,7.058823529411766,10.000000000000002,8.02919708029197,4.455294117647059,6.635132674889627,8.280807213396308,6.17461588661927,High
Jharkhand,2024-04-30,2024-04,31.5,0.0,4.46,-100.0,0,10,4196.0,63.4,29.9,88.9,5284.0,203923.0,7.99,7.29,12.7,40784513.0,2024,4,2,Summer,9.46,33.56,15.28,7.185882352941176,0.0,10.0,0.0,8.641618497109825,4.409448818897638,7.450980392156863,8.918918918918918,7.08029197080292,4.7964705882352945,7.371967593646168,7.761621002711599,6.439182143748177,High
Jharkhand,2024-05-30,2024-05,30.6,110.4,3.57,20.4,0,0,19885.0,54.0,3.9,88.4,4493.0,204915.0,8.43,7.1,15.6,40983034.0,2024,5,2,Summer,4.59,8.5,15.53,6.767058823529411,2.044142614601019,0.0,0.0,1.1271676300578033,5.6430446194225725,8.114630467571644,8.452088452088452,9.197080291970803,2.3050074902626587,2.481930726867234,8.59472530146639,3.939360075875193,Moderate
Jharkhand,2024-06-29,2024-06,29.9,266.7,2.87,190.9,0,0,13052.0,55.2,1.3,84.6,5117.0,205913.0,9.04,6.11,14.0,41182521.0,2024,6,2,Monsoon,12.415,5.779999999999999,15.15,6.437647058823529,4.938879456706282,0.0,0.0,0.37572254335260113,5.485564304461942,9.03469079939668,6.01965601965602,8.02919708029197,3.0910756017177667,1.9086750716854035,7.778257563787833,3.8490309067239563,Moderate
Jharkhand,2024-07-29,2024-07,29.6,201.5,2.59,119.8,0,0,10332.0,59.2,6.0,60.1,5187.0,206915.0,9.16,6.12,14.9,41382979.0,2024,7,3,Monsoon,8.58,10.08,15.28,6.305882352941176,3.731748726655348,0.0,0.0,1.7341040462427744,4.960629921259843,9.215686274509805,6.044226044226045,8.686131386861314,2.695995206231898,2.702061808747895,8.078903994747705,4.043845714241449,Moderate
Jharkhand,2024-08-28,2024-08,31.3,109.1,4.29,19.0,0,0,18683.0,63.4,1.4,108.4,4647.0,207922.0,9.51,5.94,13.2,41584412.0,2024,8,3,Monsoon,5.24,5.0600000000000005,15.45,7.105882352941176,2.0203735144312396,0.0,0.0,0.4046242774566473,4.409448818897638,9.743589743589743,5.601965601965603,7.445255474452555,2.3825826425646657,1.6060716398889445,7.696685506904485,3.439329507713118,Moderate
Jharkhand,2024-09-27,2024-09,20.4,0.0,-6.55,-100.0,0,10,14833.0,55.4,26.7,110.8,4540.0,208934.0,9.02,5.54,12.8,41786827.0,2024,9,3,Monsoon,11.55,31.16,14.56,2.0047058823529413,0.0,10.0,0.0,7.716763005780345,5.459317585301838,9.004524886877828,4.61916461916462,7.153284671532848,3.501176470588235,7.039529379636792,7.040982731193123,5.624551553906452,High
Jharkhand,2024-10-27,2024-10,21.3,0.0,-5.65,-100.0,0,10,12406.0,54.4,20.8,81.9,4632.0,209951.0,8.32,6.1,11.1,41990226.0,2024,10,4,Post-Monsoon,10.65,25.36,14.42,2.4282352941176466,0.0,10.0,0.0,6.011560693641618,5.590551181102363,7.948717948717949,5.995085995085994,5.912408759124087,3.6070588235294117,5.885257839879841,6.64992014627051,5.165143809937337,High
Jharkhand,2024-11-26,2024-11,20.4,88.5,-6.59,-3.4,0,0,14967.0,58.0,8.3,78.2,4842.0,210973.0,9.27,6.15,10.0,42194616.0,2024,11,4,Post-Monsoon,6.76,12.5,15.42,1.9858823529411764,1.6400679117147707,0.0,0.0,2.398843930635838,5.118110236220473,9.381598793363498,6.117936117936118,5.10948905109489,0.9884909617497253,3.2146238223112285,6.90726158094127,3.2473301177441374,Moderate
Karnataka,2024-01-01,2024-01,24.7,717.0,-3.32,244.2,0,0,26841.0,56.6,5.4,107.9,9096.0,500000.0,4.68,4.57,8.0,100000000.0,2024,1,1,Winter,15.53,9.74,9.25,3.524705882352941,5.8438030560271645,0.0,0.0,1.560693641618497,5.301837270341207,2.4585218702865763,2.235872235872236,3.6496350364963503,2.6343173873963845,2.68303673023531,2.808616588135695,2.694943957574836,Low
Karnataka,2024-01-31,2024-01,23.1,512.1,-4.9,145.8,0,0,20265.0,44.2,5.4,114.2,9478.0,502434.0,4.94,5.52,7.0,100486755.0,2024,1,1,Winter,12.19,10.98,10.46,2.781176470588235,4.173174872665536,0.0,0.0,1.560693641618497,6.929133858267717,2.8506787330316747,4.570024570024568,2.91970802919708,1.9472465794467193,3.1712257066132628,3.3906427377874344,2.736488313540188,Low
Karnataka,2024-03-01,2024-03,27.1,167.5,-0.95,-19.6,0,0,18205.0,35.8,1.0,110.2,8448.0,504879.0,5.48,5.91,4.6,100975879.0,2024,3,1,Summer,1.93,7.42,11.39,4.64,1.365025466893039,0.0,0.0,0.2890173410404624,8.031496062992126,3.665158371040725,5.528255528255528,1.167883211678832,1.5695076400679115,2.611760957625961,3.3500412124285033,2.3794296943033766,Low
Karnataka,2024-03-31,2024-03,34.0,0.0,6.03,-100.0,0,10,12300.0,57.5,6.2,99.9,9419.0,507337.0,5.24,6.79,6.8,101467385.0,2024,3,1,Summer,11.03,10.45,12.03,7.924705882352941,0.0,10.0,0.0,1.791907514450867,5.183727034120735,3.3031674208144803,7.690417690417691,2.7737226277372264,4.9811764705882355,2.809453370351827,4.4340368241184045,4.0842884738880345,Moderate
Karnataka,2024-04-30,2024-04,29.8,0.0,1.81,-100.0,0,10,9147.0,49.6,24.7,94.2,9134.0,509806.0,5.01,6.47,5.3,101961282.0,2024,4,2,Summer,6.8100000000000005,29.74,11.48,5.938823529411764,0.0,10.0,0.0,7.138728323699421,6.220472440944882,2.9562594268476623,6.904176904176904,1.6788321167883211,4.484705882352941,6.863251558873059,3.6935351115256654,5.119404176428163,High
Karnataka,2024-05-30,2024-05,37.2,272.9,9.24,31.0,0,0,28737.0,50.0,3.0,96.5,8622.0,512288.0,4.26,6.07,10.1,102457584.0,2024,5,2,Summer,10.79,8.0,10.33,9.435294117647059,2.224108658743633,0.0,0.0,0.8670520231213872,6.167979002624672,1.8250377073906483,5.9213759213759225,5.182481751824817,3.0260561270348547,2.4573301169723725,4.229044587138189,3.1277491385388196,Moderate
