state,avg_temperature,total_rainfall_mm,temp_anomaly_deg,rainfall_anomaly_pct,heatwave_days,drought_severity,crop_production_1000t,irrigation_coverage_pct,crop_failure_rate_pct,fertilizer_consumption_kg_per_ha,land_under_cultivation_1000ha,gdp_estimate_crores,unemployment_rate_pct,inflation_rate_pct,poverty_rate_pct,per_capita_income_inr,climate_stress,agri_stress,econ_stress,total_risk,month
Dadra and Nagar Haveli and Daman and Diu,23.326666666666664,1474.7,1.2226666666666666,-70.87333333333332,0,7.733333333333333,180716.0,49.556666666666665,7.78,107.20666666666666,5176.466666666666,244267.46666666667,6.956333333333333,5.715999999999999,10.889999999999999,58416.666666666664,10.094666666666665,9.502666666666666,12.137333333333334,31.734666666666666,2025-04
Dadra and Nagar Haveli and Daman and Diu,24.561290322580643,1561.0,1.0790322580645162,-70.16129032258064,0,7.290322580645161,189782.0,49.99677419354839,7.877419354838709,109.35161290322581,5025.032258064516,245543.16129032258,6.965483870967742,5.7703225806451615,10.519354838709678,61923.83870967742,9.718709677419353,9.293548387096775,12.067419354838709,31.079677419354837,2025-05
Dadra and Nagar Haveli and Daman and Diu,26.063333333333333,17871.8,1.3563333333333332,252.97333333333333,0,0.0,64953.0,50.833333333333336,4.016666666666667,106.26,5011.633333333333,245977.0,6.924666666666667,5.8853333333333335,11.083333333333334,61428.53333333333,15.444333333333333,4.069333333333334,12.292333333333334,31.805999999999997,2025-06
Dadra and Nagar Haveli and Daman and Diu,25.238709677419354,18037.9,1.156774193548387,244.76774193548388,0,0.0,63681.0,51.019354838709674,4.380645161290323,112.88709677419355,5066.870967741936,245156.48387096773,7.029677419354838,5.840967741935484,10.390322580645162,59660.1935483871,14.868387096774194,4.203870967741936,12.131612903225806,31.203870967741935,2025-07
Dadra and Nagar Haveli and Daman and Diu,23.312903225806455,17804.5,1.0251612903225806,240.3032258064516,0,0.0,66266.0,50.34516129032258,4.180645161290323,109.88387096774194,5099.1612903225805,244883.5483870968,6.9393548387096775,5.81258064516129,10.693548387096774,62456.290322580644,14.536774193548387,4.153225806451613,12.133548387096774,30.823548387096775,2025-08
Dadra and Nagar Haveli and Daman and Diu,21.45,18117.8,1.1816666666666669,257.82666666666665,0,0.0,64551.0,50.059999999999995,3.94,106.52666666666667,4982.833333333333,245323.36666666667,6.970666666666667,6.060333333333333,10.713333333333333,60229.1,15.541666666666666,4.076666666666666,12.337333333333333,31.955666666666666,2025-09
Dadra and Nagar Haveli and Daman and Diu,18.551612903225806,6065.2,0.6135483870967742,15.925806451612903,0,0.0,236568.0,50.42258064516129,3.925806451612903,108.26451612903226,5014.258064516129,245305.7741935484,6.951935483870967,5.395161290322581,10.19032258064516,58139.51612903226,3.202903225806452,4.047096774193548,11.702580645161289,18.95258064516129,2025-10
Dadra and Nagar Haveli and Daman and Diu,16.21333333333333,6041.3,1.2793333333333334,19.313333333333333,0,0.0,221297.0,51.156666666666666,4.19,117.47666666666667,4915.266666666666,245374.13333333333,6.958,5.6546666666666665,10.086666666666668,59458.6,3.9686666666666666,4.122333333333334,11.854999999999999,19.945999999999998,2025-11
Dadra and Nagar Haveli and Daman and Diu,15.158064516129032,1549.2,1.1980645161290322,-70.38709677419355,0,7.516129032258065,231086.0,48.40967741935484,7.490322580645161,108.29354838709678,4958.0,245001.67741935485,6.885483870967741,5.7783870967741935,10.36774193548387,57169.096774193546,9.944193548387096,9.334516129032258,11.974516129032258,31.25322580645161,2025-12
Delhi,17.603225806451615,1819.5,0.8993548387096774,-71.10967741935484,0,7.451612903225806,40756.0,50.041935483870965,7.574193548387097,108.67096774193548,4935.419354838709,160397.5806451613,6.047741935483871,5.675806451612903,10.387096774193548,61735.16129032258,9.699032258064516,9.253225806451614,11.320967741935483,30.273225806451613,2025-01
Delhi,18.385714285714283,1690.0,0.6792857142857143,-70.29285714285714,0,7.428571428571429,39926.0,48.18214285714286,7.635714285714286,113.58214285714287,4839.535714285715,160494.4642857143,6.0217857142857145,5.894642857142857,9.867857142857144,58469.857142857145,9.461785714285714,9.358928571428573,11.303214285714287,30.123928571428575,2025-02
Delhi,21.067741935483873,1850.0,0.863225806451613,-70.63548387096773,0,7.709677419354839,122527.0,48.92580645161291,7.95483870967742,107.95483870967742,4997.032258064516,160135.61290322582,5.983225806451612,5.927741935483871,10.32258064516129,57246.77419354839,9.771935483870967,9.58774193548387,11.433225806451613,30.79290322580645,2025-03
Delhi,23.383333333333333,1823.6000000000001,1.1640000000000001,-70.08333333333333,0,7.933333333333334,120458.0,50.233333333333334,7.95,110.33,5263.166666666667,160891.6,6.184,5.72,10.386666666666667,60604.4,10.108333333333333,9.629666666666667,11.449000000000002,31.187,2025-04
Delhi,25.822580645161292,1883.2,1.392258064516129,-70.1032258064516,0,6.774193548387097,122585.0,50.13225806451613,7.16774193548387,113.06451612903226,4988.032258064516,160404.38709677418,6.057096774193549,5.942903225806451,10.751612903225807,60582.16129032258,9.718709677419353,8.745483870967742,11.623870967741935,30.08806451612903,2025-05
Delhi,26.44,21269.9,1.3003333333333333,248.89333333333335,0,0.0,41254.0,49.39,4.35,106.45,5109.433333333333,160240.36666666667,6.063666666666666,5.835333333333334,10.643333333333334,58622.933333333334,15.195,4.269333333333334,11.520000000000001,30.98433333333334,2025-06
Delhi,25.932258064516127,21777.9,0.9664516129032258,245.69354838709677,0,0.0,43614.0,51.16451612903226,3.925806451612903,109.08387096774193,4980.5161290322585,160265.64516129033,6.065161290322581,5.9561290322580644,10.03225806451613,58853.354838709674,14.756451612903225,4.0122580645161285,11.421612903225807,30.19032258064516,2025-07
Delhi,24.780645161290323,21155.8,1.290967741935484,235.81935483870967,0,0.0,42773.0,52.303225806451614,4.361290322580645,106.54516129032258,4988.709677419355,160060.64516129033,6.02483870967742,5.575806451612903,10.73225806451613,57738.967741935485,14.534516129032259,4.129032258064516,11.338064516129032,30.001612903225805,2025-08
Delhi,22.45,20980.1,0.8593333333333334,244.12666666666667,0,0.0,41348.0,50.376666666666665,3.9433333333333334,110.97,5017.433333333333,160296.2,6.073333333333333,5.820666666666667,10.69,57044.46666666667,14.589,4.06,11.533,30.182000000000002,2025-09
Delhi,19.25483870967742,7772.1,0.7958064516129033,23.37741935483871,0,0.0,150274.0,51.63225806451613,4.354838709677419,110.56774193548387,5054.741935483871,159856.25806451612,6.097741935483871,5.709677419354839,10.283870967741937,59815.290322580644,3.6396774193548387,4.159032258064516,11.349032258064517,19.14774193548387,2025-10
Delhi,18.166666666666668,7449.9,0.7096666666666667,22.203333333333333,0,0.0,148068.0,50.24666666666667,3.9566666666666666,113.91,4999.366666666667,160182.33333333334,6.007333333333333,5.764333333333334,10.860000000000001,61279.96666666667,3.4796666666666667,4.070666666666667,11.498,19.048333333333332,2025-11
Delhi,16.812903225806455,1863.0,1.2703225806451615,-70.42903225806452,0,7.516129032258065,150818.0,50.63548387096775,7.809677419354839,106.73225806451612,5256.1612903225805,160278.67741935485,6.066774193548387,5.809354838709678,10.293548387096775,61555.290322580644,10.004838709677419,9.349677419354839,11.399677419354838,30.754193548387093,2025-12
Goa,23.193548387096776,2475.7,0.9625806451612903,-69.98387096774194,0,7.290322580645161,124029.0,52.04838709677419,7.606451612903225,106.55483870967741,4974.741935483871,309259.4193548387,6.123225806451613,5.735806451612904,10.33548387096774,59119.41935483871,9.612903225806452,9.083225806451612,11.403225806451612,30.099354838709676,2025-01
Goa,24.62857142857143,2282.4,0.48035714285714287,-69.36785714285715,0,7.214285714285714,113977.0,51.15714285714286,7.539285714285714,105.62857142857142,4957.535714285715,309133.21428571426,6.144642857142857,5.665,10.321428571428571,62148.892857142855,9.1425,9.065357142857144,11.36107142857143,29.56892857142857,2025-02
Goa,27.138709677419353,2544.9,0.8570967741935483,-69.13870967741936,0,7.67741935483871,361586.0,50.95161290322581,8.07741935483871,108.43225806451613,5083.903225806452,309687.48387096776,6.128064516129032,5.838387096774194,10.283870967741937,59446.3870967742,9.67741935483871,9.523548387096774,11.463225806451613,30.664193548387097,2025-03
Goa,29.66,2408.1,0.9846666666666667,-69.83333333333333,0,7.8,340585.0,50.2,7.790000000000001,106.92,5067.9,309482.5,6.075333333333333,5.854666666666668,10.726666666666667,59889.1,9.879999999999999,9.507,11.569666666666667,30.956666666666667,2025-04
Goa,31.406451612903226,2535.0,1.5306451612903227,-69.2741935483871,0,7.161290322580645,347469.0,51.10322580645161,7.283870967741936,113.42903225806452,5049.967741935484,309766.0967741936,6.070322580645161,5.5441935483870965,10.148387096774194,60875.54838709677,9.98709677419355,8.94,11.17451612903226,30.10161290322581,2025-05
Goa,32.876666666666665,28422.7,1.482,256.01666666666665,0,0.0,118214.0,48.78,4.1466666666666665,109.83999999999999,4964.733333333334,309461.4666666667,6.1,5.9446666666666665,10.666666666666666,59485.066666666666,15.703333333333335,4.221,11.630666666666666,31.555000000000003,2025-06
Goa,31.580645161290324,29404.100000000002,0.9809677419354839,256.42258064516125,0,0.0,123436.0,49.42258064516129,3.9193548387096775,108.40967741935484,4943.935483870968,308854.51612903224,6.0770967741935475,5.88,10.483870967741936,58683.6129032258,15.305806451612904,4.098709677419355,11.514838709677418,30.91935483870968,2025-07
Goa,30.345161290322583,29195.9,0.9112903225806451,253.90322580645162,0,0.0,126431.0,51.516129032258064,4.312903225806451,111.5516129032258,5009.1612903225805,309596.6129032258,6.0600000000000005,5.583870967741936,10.661290322580646,57077.709677419356,15.121612903225806,4.148064516129033,11.350000000000001,30.61967741935484,2025-08
Goa,28.016666666666666,28109.1,0.3583333333333333,252.09,0,0.0,124023.0,48.343333333333334,4.069999999999999,110.84333333333333,4919.366666666667,309269.56666666665,6.13,5.7716666666666665,10.783333333333333,58557.933333333334,14.568999999999999,4.210333333333334,11.566,30.345333333333336,2025-09
Goa,25.541935483870965,9607.1,0.9674193548387097,16.45483870967742,0,0.0,435153.0,49.97741935483871,4.093548387096774,108.64193548387097,5081.1612903225805,310301.6129032258,6.134838709677419,5.737096774193549,10.519354838709678,60150.45161290323,3.5041935483870965,4.134838709677419,11.466774193548387,19.105806451612903,2025-10
Goa,24.016666666666666,9459.2,1.278,18.490000000000002,0,0.0,423806.0,51.413333333333334,4.053333333333333,111.38333333333334,5014.066666666667,309207.6,6.154,5.666333333333333,10.483333333333333,59380.36666666667,3.8449999999999998,4.052666666666666,11.420666666666667,19.318333333333335,2025-11
Goa,22.509677419354837,2388.7,1.4309677419354838,-71.0516129032258,0,8.193548387096774,439903.0,50.9741935483871,8.129032258064516,110.3258064516129,5090.258064516129,309686.8387096774,6.112258064516129,5.843870967741935,10.270967741935483,59947.48387096774,10.508387096774193,9.796774193548387,11.453225806451613,31.758387096774193,2025-12
Gujarat,28.92258064516129,370.9,0.6803225806451613,-69.69999999999999,0,7.645161290322581,146994.0,49.377419354838715,7.425806451612904,118.54193548387097,4889.225806451613,515707.93548387097,4.4958064516129035,5.969032258064516,10.638709677419355,61382.32258064516,9.540645161290323,9.322903225806451,10.518709677419354,29.38225806451613,2025-01
Gujarat,29.982142857142858,349.1,1.4414285714285715,-68.41785714285714,0,7.464285714285714,140251.0,50.94285714285714,8.039285714285715,111.68214285714285,4986.25,516710.53571428574,4.509285714285714,5.780714285714285,10.442857142857141,60855.53571428572,10.021071428571428,9.398214285714285,10.33607142857143,29.755357142857143,2025-02
Gujarat,32.174193548387095,371.2,1.0535483870967741,-69.68709677419355,0,7.903225806451613,433118.0,49.57096774193548,7.951612903225806,109.34516129032258,4986.387096774193,517174.8387096774,4.494193548387097,5.937096774193549,10.248387096774193,58555.48387096774,9.980645161290322,9.652258064516129,10.374193548387098,30.00709677419355,2025-03
Gujarat,34.526666666666664,346.0,1.062,-70.80333333333333,0,7.566666666666666,415097.0,52.093333333333334,7.723333333333333,106.97,5049.3,515210.5,4.549666666666667,5.887,10.47,58269.9,9.875333333333334,9.269333333333332,10.450666666666667,29.595333333333333,2025-04
Gujarat,36.89354838709678,364.1,0.7425806451612903,-70.26451612903226,29,7.161290322580645,425578.0,49.829032258064515,8.035483870967742,111.29032258064517,4876.870967741936,514821.87096774194,4.4558064516129035,5.917096774193548,10.503225806451614,60142.93548387097,10.048064516129033,9.305483870967743,10.409354838709678,29.762903225806454,2025-05
Gujarat,37.67666666666666,3886.9,1.239,227.94,57,0.0,150821.0,49.38333333333333,4.6,108.10666666666665,4859.566666666667,516052.8333333333,4.364000000000001,5.566666666666666,10.196666666666665,60445.833333333336,15.453,4.367,10.011,29.831,2025-06
Gujarat,37.50967741935484,4375.2,1.7593548387096773,257.23225806451615,0,0.0,148000.0,49.567741935483866,4.04516129032258,108.51290322580645,4924.741935483871,515403.7419354839,4.489032258064516,5.708064516129032,10.390322580645162,61143.967741935485,15.99483870967742,4.1409677419354844,10.256129032258064,30.391935483870967,2025-07
Gujarat,35.44193548387097,4227.7,1.1170967741935485,245.17741935483872,0,0.0,150300.0,49.07741935483871,3.9129032258064513,110.1774193548387,5079.8387096774195,515953.6451612903,4.428064516129033,5.991935483870968,10.535483870967743,58205.25806451613,14.856774193548388,4.107096774193549,10.452903225806452,29.416774193548388,2025-08
Gujarat,32.68,3919.9,1.5066666666666668,230.73333333333332,0,0.0,141775.0,51.82666666666667,4.006666666666667,110.32666666666667,5158.1,516233.3,4.433666666666666,5.7669999999999995,10.516666666666667,63267.96666666667,14.460333333333333,4.012333333333333,10.295666666666667,28.76833333333333,2025-09
Gujarat,30.98709677419355,1454.8,1.3135483870967741,18.76774193548387,0,0.0,515542.0,48.45161290322581,3.967741935483871,109.0741935483871,4892.258064516129,515037.29032258067,4.416451612903225,5.633870967741935,10.390322580645162,58698.54838709677,3.9648387096774194,4.166129032258064,10.153225806451612,18.284193548387094,2025-10
Gujarat,28.27,1454.3,1.119,22.71333333333333,0,0.0,501855.0,47.22666666666667,4.113333333333333,109.74666666666667,5027.433333333333,516368.36666666664,4.4350000000000005,5.748333333333333,10.883333333333333,56774.4,3.824,4.278666666666667,10.394,18.49666666666667,2025-11
Gujarat,28.20967741935484,356.1,0.7603225806451613,-70.90645161290323,0,7.193548387096774,523517.0,49.61290322580645,7.812903225806451,107.91290322580645,4859.870967741936,514352.0,4.513548387096773,5.7219354838709675,10.796774193548387,59806.1935483871,9.440967741935484,9.240967741935485,10.404193548387095,29.086129032258064,2025-12
Haryana,28.338709677419356,377.0,0.7893548387096775,-70.8225806451613,0,7.193548387096774,333689.0,50.00322580645161,7.451612903225806,113.84516129032258,5010.580645161291,310376.6451612903,6.31258064516129,5.639354838709677,10.3,58831.48387096774,9.460967741935484,9.07548387096774,11.459032258064516,29.99548387096774,2025-01
Haryana,29.589285714285715,358.4,0.9296428571428572,-69.225,0,7.857142857142857,295151.0,47.75714285714286,7.932142857142857,113.04285714285713,4984.928571428572,309740.60714285716,6.149642857142857,5.844285714285713,10.296428571428573,59779.107142857145,9.830357142857142,9.713214285714285,11.485,31.028571428571425,2025-02
Haryana,32.36774193548387,397.9,1.5161290322580645,-69.1774193548387,0,7.193548387096774,929099.0,49.096774193548384,7.535483870967742,112.56451612903226,5041.258064516129,310016.1935483871,6.1812903225806455,5.678387096774194,10.503225806451614,62031.32258064516,9.985806451612904,9.156451612903227,11.451935483870967,30.594193548387096,2025-03
Haryana,34.9,368.2,0.37866666666666665,-70.53,0,7.3,924639.0,49.38333333333333,7.716666666666667,107.11333333333333,5043.766666666666,310423.2,6.168,5.658666666666666,10.753333333333334,59825.333333333336,9.158999999999999,9.267333333333333,11.503333333333334,29.929666666666666,2025-04
Haryana,36.690322580645166,391.6,0.6651612903225805,-69.65806451612903,14,7.709677419354839,935369.0,49.877419354838715,8.225806451612904,109.58709677419355,4897.903225806452,309952.3870967742,6.135483870967741,5.755483870967741,10.803225806451612,58768.54838709677,9.88258064516129,9.651935483870966,11.562903225806451,31.097419354838706,2025-05
Haryana,37.593333333333334,4282.4,0.8563333333333334,242.70333333333335,38,0.0,319972.0,49.836666666666666,4.486666666666666,107.58999999999999,4867.333333333333,310058.9,6.144333333333333,5.814333333333334,10.110000000000001,60974.03333333333,15.420666666666667,4.301333333333333,11.404333333333334,31.126333333333335,2025-06
Haryana,37.36129032258064,4634.3,0.7719354838709678,258.9193548387097,0,0.0,334236.0,49.141935483870974,4.061290322580645,107.61612903225806,5028.677419354839,309100.7419354839,6.152903225806452,5.695483870967742,10.296774193548387,60294.74193548387,15.256451612903225,4.168709677419354,11.385806451612902,30.810967741935478,2025-07
Haryana,34.86451612903225,4411.8,1.058709677419355,241.71612903225807,0,0.0,323340.0,49.07096774193548,4.196774193548387,110.87741935483871,5102.225806451613,309687.29032258067,6.210645161290323,5.574193548387097,10.667741935483871,60354.87096774193,14.63483870967742,4.22741935483871,11.45,30.31225806451613,2025-08
Haryana,32.46666666666667,4502.1,0.56,260.35,0,0.0,313252.0,48.89333333333333,3.8466666666666667,110.06666666666666,5037.866666666667,308922.1,6.221333333333333,6.052333333333333,10.71,56634.6,15.150333333333332,4.094333333333333,11.806666666666667,31.051333333333332,2025-09
Haryana,30.606451612903225,1574.5,1.4306451612903226,21.93548387096774,0,0.0,1173973.0,49.75483870967742,3.829032258064516,106.87741935483871,4997.5161290322585,308806.0967741936,6.177741935483871,5.822903225806451,10.506451612903225,60084.096774193546,4.0848387096774195,4.042903225806452,11.551290322580645,19.679032258064517,2025-10
Haryana,28.303333333333335,1542.3,0.5596666666666666,23.44333333333333,0,0.0,1080335.0,49.086666666666666,4.216666666666667,110.22333333333333,5072.6,309325.8333333333,6.251,5.651333333333333,10.496666666666666,59821.73333333333,3.356,4.233666666666667,11.483333333333333,19.073,2025-11
Haryana,27.36774193548387,364.8,0.8351612903225807,-71.77741935483871,0,7.387096774193548,1148633.0,48.63548387096775,7.577419354838709,109.73225806451612,4948.774193548387,309250.6451612903,6.249677419354839,5.474193548387096,10.55483870967742,59577.3870967742,9.644838709677419,9.293225806451613,11.371290322580645,30.309354838709677,2025-12
Himachal Pradesh,10.983870967741936,1483.8,1.0938709677419354,-69.1032258064516,0,7.419354838709677,117907.0,50.91935483870968,7.606451612903226,109.17096774193548,4900.709677419355,309905.6129032258,5.879354838709677,5.573225806451613,10.403225806451612,61503.74193548387,9.745161290322581,9.20516129032258,11.139354838709677,30.089677419354842,2025-01
Himachal Pradesh,12.75,1251.0,1.792857142857143,-71.16428571428571,0,7.214285714285714,109904.0,49.589285714285715,7.596428571428571,112.6892857142857,4985.857142857143,310074.4285714286,5.925357142857143,5.893571428571429,10.485714285714286,59413.25,10.326785714285714,9.161785714285713,11.418928571428571,30.9075,2025-02
Himachal Pradesh,14.964516129032257,1472.2,1.0993548387096774,-69.36451612903227,0,7.67741935483871,334739.0,51.87096774193548,8.190322580645162,109.09354838709677,4946.064516129032,309436.9032258064,5.889032258064516,5.77483870967742,10.564516129032258,62396.06451612903,9.889032258064516,9.524193548387096,11.333225806451612,30.746451612903225,2025-03
Himachal Pradesh,17.56,1423.8,0.9480000000000001,-69.36999999999999,0,7.766666666666667,319881.0,49.230000000000004,7.89,106.74333333333334,4829.533333333334,309932.36666666664,5.963666666666667,5.810333333333333,10.486666666666668,59299.1,9.809,9.577666666666666,11.388333333333332,30.774999999999995,2025-04
Himachal Pradesh,19.370967741935484,1559.1,0.6912903225806452,-67.54516129032258,0,7.225806451612903,346555.0,49.4483870967742,7.496774193548387,112.16774193548386,4956.1612903225805,310088.51612903224,5.845806451612903,5.5764516129032256,10.45483870967742,60398.645161290326,9.233225806451614,9.139354838709677,11.130645161290323,29.503225806451617,2025-05
Himachal Pradesh,20.353333333333335,16192.9,1.099,248.33333333333334,0,0.0,116214.0,49.806666666666665,3.71,114.02333333333333,5138.233333333334,309595.23333333334,5.811333333333334,5.747,10.546666666666665,59652.2,14.998,3.99,11.254,30.241999999999997,2025-06
Himachal Pradesh,19.519354838709678,16661.8,0.61,246.85806451612905,0,0.0,115929.0,49.487096774193546,4.093548387096774,115.64838709677419,5028.935483870968,309876.1612903226,5.846451612903226,5.8509677419354835,9.95483870967742,61945.709677419356,14.51741935483871,4.1654838709677415,11.173225806451613,29.856129032258067,2025-07
Himachal Pradesh,18.183870967741935,16883.8,0.7038709677419355,251.46774193548387,0,0.0,120197.0,49.25806451612903,3.674193548387097,107.92258064516129,5149.193548387097,310409.03225806454,5.884516129032257,5.78,10.158064516129032,61040.77419354839,14.826774193548387,4.006774193548387,11.211290322580645,30.044838709677418,2025-08
Himachal Pradesh,16.083333333333332,16785.8,0.8416666666666667,261.0833333333333,0,0.0,113871.0,49.57,4.136666666666667,106.93,5115.666666666667,308818.43333333335,5.949666666666667,5.582,10.78,61217.933333333334,15.422,4.170333333333334,11.304333333333334,30.89666666666667,2025-09
Himachal Pradesh,12.441935483870967,5673.1,0.32838709677419353,18.106451612903225,0,0.0,411969.0,50.38709677419355,4.116129032258065,108.19999999999999,5010.580645161291,309584.7419354839,5.866451612903226,5.474516129032258,10.570967741935483,60257.48387096774,3.0219354838709678,4.127096774193548,11.108387096774194,18.25741935483871,2025-10
Himachal Pradesh,11.383333333333333,5707.7,0.9083333333333333,22.783333333333335,0,0.0,412733.0,50.18666666666666,4.013333333333334,105.45333333333333,5001.166666666667,309193.93333333335,5.874666666666667,6.016,10.653333333333334,58594.63333333333,3.697666666666667,4.098333333333334,11.519333333333332,19.315333333333335,2025-11
Himachal Pradesh,9.82258064516129,1418.0,0.797741935483871,-70.49032258064516,0,7.516129032258065,413116.0,51.05483870967742,7.751612903225807,111.78064516129032,4976.387096774193,308988.96774193546,5.925161290322581,5.647096774193549,9.980645161290322,59885.1935483871,9.613548387096774,9.30483870967742,11.093225806451612,30.011612903225803,2025-12
Jammu and Kashmir,20.70967741935484,1064.0,1.354516129032258,-71.0741935483871,0,7.387096774193548,68121.0,49.332258064516125,7.812903225806451,114.2258064516129,4784.387096774193,190686.1935483871,7.34741935483871,5.722258064516129,10.62258064516129,59599.645161290326,10.042903225806452,9.351935483870967,12.339354838709676,31.734193548387097,2025-01
Jammu and Kashmir,21.92142857142857,1069.2,1.4317857142857144,-67.82142857142857,0,7.785714285714286,60644.0,50.332142857142856,7.796428571428572,109.23571428571428,4995.714285714285,191516.92857142858,7.372142857142856,5.596428571428571,10.828571428571427,60885.78571428572,10.144642857142857,9.498214285714285,12.328928571428571,31.971785714285716,2025-02
Jammu and Kashmir,24.65806451612903,1042.0,0.67,-71.68064516129031,0,7.387096774193548,195665.0,48.75806451612903,7.577419354838709,108.78387096774195,4909.290322580645,191499.0,7.4719354838709675,5.5680645161290325,10.861290322580645,59014.12903225807,9.501612903225807,9.288709677419355,12.387096774193548,31.177419354838708,2025-03
Jammu and Kashmir,27.196666666666665,1120.5,1.3090000000000002,-68.52666666666667,0,6.866666666666666,185307.0,50.31666666666667,7.7,106.99333333333334,5045.866666666667,190337.1,7.451333333333333,5.868666666666667,10.806666666666667,61505.666666666664,9.617333333333333,8.998999999999999,12.567333333333332,31.18366666666666,2025-04
Jammu and Kashmir,29.85483870967742,1075.9,1.0558064516129033,-70.75806451612904,0,7.870967741935484,191379.0,49.88387096774194,8.219354838709679,110.41290322580645,5113.870967741936,190564.64516129033,7.408064516129032,5.72516129032258,10.5,60564.54838709677,10.02,9.730322580645161,12.340645161290322,32.090967741935486,2025-05
Jammu and Kashmir,30.423333333333336,12596.8,1.436,253.78000000000003,0,0.0,65477.0,50.05333333333333,4.036666666666666,113.53999999999999,5002.8,190202.7,7.316,5.926,10.583333333333334,60791.066666666666,15.552999999999999,4.112333333333334,12.443999999999999,32.10933333333333,2025-06
Jammu and Kashmir,29.719354838709677,13459.4,1.1264516129032258,265.81612903225806,0,0.0,68258.0,50.725806451612904,4.135483870967741,109.21935483870968,5030.096774193548,191470.70967741936,7.444516129032258,5.809677419354839,10.158064516129032,57227.51612903226,15.89516129032258,4.119354838709677,12.328387096774193,32.34290322580645,2025-07
Jammu and Kashmir,28.07741935483871,13558.4,0.7293548387096774,268.5064516129033,0,0.0,68437.0,48.00967741935484,4.051612903225807,112.04193548387097,5095.451612903225,191170.32258064515,7.393548387096774,5.5932258064516125,10.654838709677419,60864.645161290326,15.699677419354838,4.220322580645162,12.289032258064516,32.20903225806452,2025-08
Jammu and Kashmir,26.083333333333332,12200.0,0.9663333333333333,242.64333333333335,0,0.0,64899.0,49.736666666666665,3.96,111.40333333333334,4891.566666666667,190706.83333333334,7.382333333333333,5.490333333333334,10.083333333333334,59912.3,14.604333333333333,4.096333333333333,12.035666666666666,30.736333333333334,2025-09
Jammu and Kashmir,22.896774193548385,4442.6,0.7396774193548387,20.751612903225805,0,0.0,237971.0,51.516129032258064,4.0,108.5,5254.903225806452,191507.8064516129,7.445483870967742,5.626451612903225,10.287096774193548,60081.06451612903,3.4429032258064516,4.027741935483871,12.236774193548387,19.70741935483871,2025-10
Jammu and Kashmir,21.209999999999997,4215.8,0.8743333333333333,18.396666666666665,0,0.0,229797.0,48.60666666666667,3.8699999999999997,106.37333333333335,4946.133333333333,191198.9,7.5,5.626,10.42,58206.6,3.6416666666666666,4.119666666666666,12.314,20.075333333333333,2025-11
Jammu and Kashmir,20.48709677419355,1052.2,0.7796774193548388,-71.3967741935484,0,7.645161290322581,242460.0,49.599999999999994,7.816129032258065,108.48064516129033,4894.096774193548,191311.35483870967,7.405161290322581,6.033548387096774,10.887096774193548,62170.54838709677,9.708064516129031,9.462903225806452,12.673225806451613,31.844193548387096,2025-12
Jharkhand,22.61935483870968,959.3,0.44225806451612903,-68.80645161290323,0,7.903225806451613,130179.0,50.71612903225807,7.922580645161291,112.7709677419355,5219.580645161291,206153.35483870967,8.691935483870967,5.664193548387097,10.548387096774194,60714.67741935484,9.427096774193549,9.58290322580645,13.211612903225806,32.221612903225804,2025-01
Jharkhand,24.675,878.7,1.0110714285714286,-68.35714285714286,0,7.357142857142857,117338.0,48.50714285714286,7.889285714285714,113.57142857142857,5030.285714285715,206049.14285714287,8.750714285714286,5.975357142857143,10.410714285714286,59272.642857142855,9.605,9.405714285714286,13.430000000000001,32.440714285714286,2025-02
Jharkhand,26.60967741935484,915.0,0.8161290322580645,-70.23548387096774,0,7.741935483870968,368361.0,49.55806451612903,7.758064516129032,111.65806451612903,4855.903225806452,206706.5806451613,8.587741935483871,5.620645161290323,10.17741935483871,57914.290322580644,9.731290322580646,9.496129032258064,13.0,32.22741935483871,2025-03
Jharkhand,28.96333333333333,910.6999999999999,1.006,-69.39333333333335,0,7.733333333333333,340087.0,51.026666666666664,7.963333333333334,110.82,5002.233333333334,206364.6,8.646333333333333,5.626666666666667,10.816666666666666,57458.4,9.840666666666667,9.502666666666666,13.236333333333333,32.57966666666667,2025-04
Jharkhand,31.01290322580645,893.2,0.9290322580645162,-70.95483870967742,0,7.129032258064516,360457.0,47.906451612903226,7.335483870967742,116.03548387096774,5080.0,207147.4193548387,8.60483870967742,5.760967741935484,10.674193548387096,62130.93548387097,9.551612903225807,9.105806451612903,13.255806451612903,31.913225806451614,2025-05
Jharkhand,32.443333333333335,10505.4,0.42033333333333334,253.05666666666667,0,0.0,123078.0,50.05,4.15,108.18666666666667,5242.233333333334,205859.43333333332,8.658666666666667,5.871333333333333,10.286666666666667,60969.566666666666,14.669666666666668,4.158333333333333,13.255666666666666,32.08366666666667,2025-06
Jharkhand,31.293548387096774,10784.8,1.0635483870967741,250.7516129032258,0,0.0,130944.0,49.57741935483871,4.109677419354838,105.1032258064516,4951.129032258064,206870.16129032258,8.748709677419354,5.728064516129032,10.13225806451613,60523.12903225807,15.091612903225807,4.1658064516129025,13.174193548387096,32.431612903225805,2025-07
Jharkhand,29.703225806451613,10722.8,1.401290322580645,248.73870967741934,0,0.0,128107.0,50.667741935483875,3.896774193548387,110.92258064516129,4992.387096774193,206840.25806451612,8.702903225806452,5.621612903225807,10.387096774193548,60665.096774193546,15.271612903225806,4.026451612903226,13.144193548387097,32.442258064516125,2025-08
